route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
FR:Line::9a13b0be-a3ff-46de-8c0c-75f24e313e98:,1187,K2,PARIS - ST DIZIER,,2,,BF005F,FFFFFF
FR:Line::9a389d3e-5e46-456a-bb0c-d67842aae6ac:,1187,E04,RE Chamonix / Lyon,,3,,006600,FFFFFF
FR:Line::9b5a9eaf-2fc0-4a36-a8db-6e95beb8854b:,1187,P5,Stations Alpines,,3,,006600,FFFFFF
FR:Line::9d60af5b-0820-49a1-8134-9d94f2d2e92a:,1187,K1,PARIS - STRASBOURG,,2,,BF005F,FFFFFF
FR:Line::9de18741-b171-4b26-b7bb-e22b9ccc43ca:,1187,P300,Tours - St Christophe sur le Nais - Château du Loir (car),,3,,006600,FFFFFF
FR:Line::9e1c3bfe-ed2a-4a06-9183-90343be0277d:,FR:Authority::7A842934-E342-4D4F-AF8D-8B4C404FFBC4:,A12,Villefranche - Mâcon TGV,,3,,006600,FFFFFF
FR:Line::9e92d35f-0064-41eb-ae43-d20ca6aa8da3:,1187,F11,11. Tours- Châtellerault - Poitiers,,2,,7468AC,FFFFFF
FR:Line::A09381D8-4D5B-40EB-91DA-830670648FC6:,1187,P941,Troyes - Laroche Migennes,,3,,006600,FFFFFF
FR:Line::A0FA829F-1AEE-4DAE-8464-09CDCB107164:,1187,P4,Toulouse Matabiau - Latour De Carol Enveitg,,2,,006600,FFFFFF
FR:Line::A16522A1-3A9D-406B-B7AB-12E318E7CC92:,1187,P30,Beauvais - Abancourt - Le Tréport,,2,,006600,FFFFFF
FR:Line::A3ED2329-4705-47A8-88B3-047AB7EDDDF4:,1187,K9,Marseille - Miramas - Nimes - Montpellier,,2,,BF005F,FFFFFF
FR:Line::A4159C13-2987-459D-AE5B-5A4B753079D4:,1187,P72,Calais Ville - Dunkerque,,2,,006600,FFFFFF
FR:Line::A41B0332-BD0D-48BA-9F1E-C16519D8543E:,1187,P12,Nevers - Cosne,,2,,006600,FFFFFF
FR:Line::A465C694-FCFB-4B61-BA3F-99352D61F6F2:,1187,P7,Nimes - Mende,,2,,006600,FFFFFF
FR:Line::A474D9C7-1A46-4870-8AAA-2A9C49F46F3D:,1187,P1,Rouen - Le Havre,,2,,006600,FFFFFF
FR:Line::A57CFA44-0C60-40FC-AAA6-D0624CF259FE:,1187,P31,Chambery - Modane,,2,,006600,FFFFFF
FR:Line::A65DE546-D8AC-4E70-A4EF-02ED6FA98E98:,1187,P17,Rennes - Pontivy,,3,,006600,FFFFFF
FR:Line::A6CE6325-08D1-4C25-9D15-15C2DC5E7BD0:,1187,P10,CAEN - ROUEN,,2,,006600,FFFFFF
FR:Line::A6FDB294-574F-4D75-A1AF-E7227DC79807:,1187,P14,Quimper - Redon,,2,,006600,FFFFFF
FR:Line::A7CE67FF-B9EA-48CF-9123-EBB30BD8D049:,1187,C60,Lille Flandres - Valenciennes,,2,,0749FF,FFFFFF
FR:Line::A82C9CA9-CB8F-4B4F-BDFA-50117A061DF0:,1187,K60,Clermont-Ferrand - Saint-Etienne,,3,,BF005F,FFFFFF
FR:Line::A8CBE20D-E000-4EEC-A4EE-F928AD249687:,1187,P45,Amiens - Abancourt - (Rouen Rive-Droite),,2,,006600,FFFFFF
FR:Line::A997C5D1-9FC9-42ED-B213-C74411746662:,1187,K9,Narbonne - Marseille St Charles,,2,,BF005F,FFFFFF
FR:Line::A9EA26B0-3D69-4602-855E-C8D196A3FD89:,1187,P33,Tours-Voves-Chartres,,2,,006600,FFFFFF
FR:Line::AA458197-5792-4FC6-A6CA-4B6EA3876108:,1187,P33,Besançon - Lyon P D,,2,,006600,FFFFFF
FR:Line::ABA429B4-FA36-465C-9B12-2D4EA26DD762:,1187,P70,Saint-Etienne - Noiretable - Thiers,,3,,006600,FFFFFF
FR:Line::AC044834-A9C9-4E1D-8810-493F64AD3D37:,1187,P940,Troyes - Vendeuvre - Chaumont,,3,,006600,FFFFFF
FR:Line::AC0D0345-E670-4CE5-A652-D020458F4181:,1187,P12,Nantes - Redon,,2,,006600,FFFFFF
FR:Line::AC21DA4A-42C7-4084-821C-77F4D66CBB65:,1187,P71,Calais Ville - Hazebrouck,,2,,006600,FFFFFF
FR:Line::AD113479-83BD-4AE8-AF18-47120CA4AE53:,1187,C40,Epinal - Nancy - Metz,,2,,0749FF,FFFFFF
FR:Line::AFB8B4FB-780A-45F1-B4B2-B82160FD4E22:,1187,K12,Mulhouse - Bâle,,3,,BF005F,FFFFFF
FR:Line::AFC81FD4-2ACF-4BD1-96D0-E02D47FFBB4B:,1187,P37,Clermont-Ferrand - Le Puy En Velay,,2,,006600,FFFFFF
FR:Line::B060911C-4475-4762-B9D4-00085302F12F:,1187,P28,Pontarlier - Vallorbe,,2,,006600,FFFFFF
FR:Line::B10C45A0-C32C-4232-85F2-4BB81B810084:,1187,K7,Paris - Lyon P D,,2,,BF005F,FFFFFF
FR:Line::B175B939-CEB2-4013-A90F-64CA627A5C45:,1187,C9,Montpellier Saint-Roch - Perpignan,,2,,0749FF,FFFFFF
FR:Line::B18D69F0-52D0-4157-B5B7-DAD0C063F2D6:,1187,P33,Gapencais,,3,,006600,FFFFFF
FR:Line::B231BDC9-525A-4096-882F-6EFB9C25B27A:,1187,K11,Valence - Genève Cornavin,,2,,BF005F,FFFFFF
FR:Line::B2E5B266-DAE7-4C0A-ABA0-B46411FB2CAA:,1187,K45,Lille - Amiens - Abancourt - (Rouen Rive-Droite),,2,,BF005F,FFFFFF
FR:Line::B34D17D8-9A2E-4606-8190-AAA5336821FA:,1187,K43,Lyon Part Dieu - St-Gervais Les Bains,,2,,BF005F,FFFFFF
FR:Line::B3B007B6-E147-4DAB-AD5F-6455AE80CCD6:,1187,P53,Arras/Béthune - St-Pol-Sur-Ternoise - Etaples,,2,,006600,FFFFFF
FR:Line::B6411A13-18F4-4AEC-9ABB-AA4BD872A604:,1187,T3,Mulhouse Gare Centrale - Lutterbach,,0,,0749FF,FFFFFF
FR:Line::B6DB46FE-DA3F-4AA3-BD90-C7582BF95CA1:,1187,C37,Strasbourg - Wissembourg,,2,,0749FF,FFFFFF
FR:Line::B6EA9961-71EE-4D2E-9A72-345763D83770:,1187,K1+,Lyon Part Dieu - Genève Cornavin,,2,,BF005F,FFFFFF
FR:Line::B71F4E4B-B393-472F-8C58-404EAE85E857:,1187,P65,Tours - Saumur - Bressuire - La Roche sur Yon,,2,,006600,FFFFFF
FR:Line::B8877FA9-B743-4894-9C3C-F80156E0477E:,1187,C13,Belfort - Mulhouse,,2,,0749FF,FFFFFF
FR:Line::B92CEF62-3A1B-402A-9FB6-5293AD81B06E:,1187,C2,Nantes - Savenay,,2,,0749FF,FFFFFF
FR:Line::BA37A6D8-F8EA-4672-8077-B6A6CA91A26F:,1187,K11,Paris Nord -Longueau-Amiens,,2,,BF005F,FFFFFF
FR:Line::BAED427A-994D-4D73-B568-A7553E01CD3C:,1187,C10,Clermont-Ferrand - Thiers,,2,,0749FF,FFFFFF
FR:Line::BB38D685-B98A-48BB-9DF2-AA5FCDFEA256:,1187,C1,Dijon - Besançon,,2,,0749FF,FFFFFF
FR:Line::BC79F350-B193-4238-8C53-3653157B88FD:,1187,P64,Valence  - Die,,3,,006600,FFFFFF
FR:Line::BD427EAB-2FA4-46A5-84D0-6ADB50D00346:,1187,P24,Grenoble - Gap,,2,,006600,FFFFFF
FR:Line::BDEAC253-A432-4272-9E91-A3365C78867C:,1187,C40,Lille Flandres - Douai,,2,,0749FF,FFFFFF
FR:Line::BE0A8D1F-C84D-4D75-87C8-D89DF19D1D40:,1187,C23,Lyon Perrache - Lyon Part Dieu - Bourg En Bresse,,2,,0749FF,FFFFFF
FR:Line::BE27A9C7-13DC-4189-A2DF-7DDE28924201:,1187,K5,Toulouse Matabiau - Pau,,2,,BF005F,FFFFFF
FR:Line::BE3E2DD5-0143-472B-9CE8-1601556F7950:,1187,P35,Paris Gdl - Laroche,,2,,006600,FFFFFF
FR:Line::BF117DF3-52D4-480E-BA33-EE64D381EB84:,1187,C11,Saint-Marcellin - Grenoble Universités Gières,,2,,0749FF,FFFFFF
FR:Line::BF94DF15-181C-4839-9EFE-7F6AC30A10E6:,1187,P52,Cosne sur Loire - Sancerre - Bourges (Car),,3,,006600,FFFFFF
FR:Line::BF9CA9C4-EFE5-4615-808B-11E79551FF23:,1187,P15,Colmar - Metzeral,,2,,006600,FFFFFF
FR:Line::BFA6100F-B690-440A-98AB-CC95A35BBA4D:,1187,P943,Romilly - Nogent,,3,,006600,FFFFFF
FR:Line::C1C06C47-A859-4002-95DC-2CB31676E8F2:,1187,C22,Lyon Perrache - Lyon Vaise - Roanne,,2,,0749FF,FFFFFF
FR:Line::C274A7A0-7FB4-4987-BDE8-D06312115C42:,1187,P14,Mulhouse - Kruth,,2,,006600,FFFFFF
FR:Line::C333995A-51A2-4A1C-ABC7-55A7460AB17B:,1187,K14,Lyon Part Dieu - Avignon - Marseille,,2,,BF005F,FFFFFF
FR:Line::C38BE1F5-2484-47F9-9837-A27F17D1138F:,1187,C20,Saint-Étienne - Boën,,2,,0749FF,FFFFFF
FR:Line::C44D2826-606A-4A26-84A4-C2136894CD96:,1187,K3,Rennes - St-Malo,,2,,BF005F,FFFFFF
FR:Line::C44E558F-5178-474C-9A86-E206B1325746:,1187,P1,Tours - Le Croisic,,2,,006600,FFFFFF
FR:Line::C4C42989-9647-4647-8321-56585C0B3D53:,1187,P44,Arras - Douai,,2,,006600,FFFFFF
FR:Line::C51AD929-0AAF-4A21-8B81-C1C0102525F5:,1187,K8,Avignon Centre - Port Bou Frontiere,,2,,BF005F,FFFFFF
FR:Line::C5346DEF-1F3B-4DD3-9627-15558CC7B5C9:,1187,P16,Orléans - Blois,,2,,006600,FFFFFF
FR:Line::C5996E08-5B80-4EA7-8BD5-268DCBA77858:,1187,L6,BELLEGARDE - GENEVE,,2,,006161,FFFFFF
FR:Line::C6991869-26A0-42B9-9675-D3CC3213A920:,1187,C5,Toulouse Matabiau - Montrejeau Gourdan Polignan,,2,,0749FF,FFFFFF
FR:Line::C6FA7EBE-4D15-41AC-AAFC-6B62BA46E49E:,1187,P24,Amiens - Abancourt,,2,,006600,FFFFFF
FR:Line::C740EC91-0E03-4C5E-BA50-463B09FEE5E4:,1187,P17,Nimes - Clermont Ferrand,,2,,006600,FFFFFF
FR:Line::C75729C7-2CD3-4966-B7B3-44E8F16E89CB:,1187,C11,Paris Nord - Creil - Saint-Just-En-Chaussée,,2,,0749FF,FFFFFF
FR:Line::C7CAE674-56E6-44EC-8881-EE52570D5BA2:,1187,K5,Rennes - Redon (Vers Nantes Via Rdn),,2,,BF005F,FFFFFF
FR:Line::C81FE736-10AE-4893-8170-5CA292F27509:,1187,C4,Nantes - Ancenis,,2,,0749FF,FFFFFF
FR:Line::C83D5707-3453-4FB6-9CAA-062BA2BE94A9:,1187,C7,Marseille - Miramas - Avignon Tgv Via Cavaillon,,2,,0749FF,FFFFFF
FR:Line::C8DBDEEF-8EA8-4AEE-A66C-D695AC476F9F:,1187,P62,Aulnoye - Aymeries - Saint-Quentin,,2,,006600,FFFFFF
FR:Line::C9E48D89-56D6-4E0F-ACDF-221CAA02D018:,1187,C2,Marseille - Aix En Provence - Manosque - Sisteron,,2,,0749FF,FFFFFF
FR:Line::CB496029-4727-4221-A130-5296ECC1CA01:,1187,K14,Nantes - Quimper,,2,,BF005F,FFFFFF
FR:Line::CDC74670-5352-4BD7-B31B-18C70ED6E65D:,1187,P26,Digne - Manosque - Aix Tgv,,3,,006600,FFFFFF
FR:Line::CE3BDFA1-8C2E-4088-82BD-B59FD309E3B4:,1187,C25,Lyon Perrache - Mâcon,,2,,0749FF,FFFFFF
FR:Line::CEEF1197-F417-489A-98D2-8C95DAEA80CD:,1187,P65,La Roche Sur Yon - Saumur - Tours,,2,,006600,FFFFFF
FR:Line::D02BC35E-F58E-45E7-968F-42B8AB630E6E:,1187,K6,Lyon Part Dieu - Grenoble,,2,,BF005F,FFFFFF
FR:Line::D0E12385-D246-40A3-86E4-ACB6E8837C50:,1187,P831,Thionville - Creutzwald,,3,,006600,FFFFFF
FR:Line::D35E42AA-328F-4D2D-8A41-A3756EB2DF07:,1187,C9,Toulon - Carnoules - Les Arcs,,2,,0749FF,FFFFFF
FR:Line::D3E2AC70-911E-45D3-BE45-9A2F846681A9:,1187,K32,Strasbourg - Metz,,2,,BF005F,FFFFFF
FR:Line::D50D2493-4502-41C7-B0CE-70D8B2CDD4A5:,1187,P12,Brive La Gaillarde - Rodez,,2,,006600,FFFFFF
FR:Line::D58BBBD2-B74E-4039-88A8-FB7E567AE029:,1187,P73,Besançon-Mouchard - Lons,,3,,006600,FFFFFF
FR:Line::D7417ABE-8C4B-480A-8F81-072590BED9EC:,1187,P54,Calais Ville - Arras,,2,,006600,FFFFFF
FR:Line::D77B2111-D576-48D5-878E-5D6C094D611A:,1187,P21,Abbeville - Amiens - Albert,,2,,006600,FFFFFF
FR:Line::D79097CD-B3F9-4C30-8676-74078751808C:,1187,K2,Lyon Perrache - Lyon Part Dieu - Clermont-Ferrand,,2,,BF005F,FFFFFF
FR:Line::D7E4D53E-94AD-44D6-98F2-A0D8F1FA7E3F:,1187,P50,Belfort - Epinal,,2,,006600,FFFFFF
FR:Line::D8A35CDB-1E23-4664-AC9E-4A8272915DC3:,1187,K2,Marseille - Aix En Provence - Gap - Briancon,,2,,BF005F,FFFFFF
FR:Line::D8F5033E-0343-41AB-A29B-E947987EC283:,1187,P3,Angers St Laud - Le Mans - Paris Montparnasse,,2,,006600,FFFFFF
FR:Line::D9167FC3-04F8-4539-83E6-71C7E9092E77:,1187,P29,Rodez - Millau,,3,,006600,FFFFFF
FR:Line::D9E3C2B3-FD86-4C45-9998-2922E320C3A2:,1187,C15,Lyon Part Dieu - Mâcon,,2,,0749FF,FFFFFF
FR:Line::DACDB869-C9EE-4F6E-8247-920D31FAD70B:,1187,P10,Besancon V -  Besançon Fc,,2,,006600,FFFFFF
FR:Line::DAF77CAA-444E-43F9-A7EC-1FFEF4C462CD:,1187,C6,Saint-André Le Gaz - Grenoble Universités Gières,,2,,0749FF,FFFFFF
FR:Line::DB3D31E8-6F41-4A72-8595-6FCD2110ED22:,1187,K61,Lille Flandres - Hirson - (Charleville- Mézières),,2,,BF005F,FFFFFF
FR:Line::DB3EE4DE-BFF5-4490-8E6A-A285356EC988:,1187,P9,Lannion - Brest,,2,,006600,FFFFFF
FR:Line::DBB29EA6-8495-479C-B033-926E252847F8:,1187,C43,Bellegarde - St-Gervais Les Bains,,2,,0749FF,FFFFFF
FR:Line::DBF3F104-9FF0-48F6-84CE-E49FD6D7F630:,1187,K50,Lille Flandres - Béthune,,2,,BF005F,FFFFFF
FR:Line::DC6D21DC-4D16-424F-8132-5FB3AF7A7DB1:,1187,P4,Laval - Rennes,,2,,006600,FFFFFF
FR:Line::DD19CDB1-4AA2-440A-8145-2612D32D5ECF:,1187,P81,Saint-Pierre D'Albigny - St-Jean-De-Maurienne,,3,,006600,FFFFFF
FR:Line::DD461A4B-557A-4303-B639-AED4F7A5141B:,1187,P45,Rouen - Amiens,,2,,006600,FFFFFF
FR:Line::DDEF5935-0332-4ED5-B499-5C664AF7CF05:,1187,C6,Toulouse Matabiau - Auch,,2,,0749FF,FFFFFF
FR:Line::DE69B177-DE02-4DC0-A615-BDA2D00A7E1C:,1187,P24,Rennes - Fougères,,3,,006600,FFFFFF
FR:Line::DFA7CADE-A1AC-4D44-AF8A-1157A2A9CD11:,1187,P6,Rennes - Dinan,,2,,006600,FFFFFF
FR:Line::E0A47A78-21C0-4090-BD86-6F38A1343942:,1187,P58,Thionville - Longwy,,2,,006600,FFFFFF
FR:Line::E0C5BF51-53A3-4542-B417-3AFE4D5EA545:,1187,P32,Beauvais - Creil,,2,,006600,FFFFFF
FR:Line::E0EBA88B-C135-4CB6-A255-A5C28890DECE:,1187,P49,Vendôme Villiers TGV - Château Renault (Car),,3,,006600,FFFFFF
FR:Line::E1BFD103-F172-4366-A1A6-EA4E9C95C93C:,1187,C7,Brioude - Clermont-Ferrand,,2,,0749FF,FFFFFF
FR:Line::E245D232-D297-47B9-B699-A93BA3686DE1:,1187,C44,Nancy - Pont St Vincent,,2,,0749FF,FFFFFF
FR:Line::E27CA8B0-68E6-43FB-BE1B-B0388CDA1008:,1187,P10,Amiens - Creil,,2,,006600,FFFFFF
FR:Line::E2CDA413-39E6-4C97-B5A2-48F59C5504A0:,1187,K8,Nantes - Les Sables D'Olonne,,2,,BF005F,FFFFFF
FR:Line::E4B484D0-769A-4003-B755-98D3A98B7D7C:,1187,P64,Laon - Hirson,,3,,006600,FFFFFF
FR:Line::E540AB86-7F66-45AB-8337-ADA88FFA7208:,1187,P47,Nancy - Longwy,,2,,006600,FFFFFF
FR:Line::E597DAD9-42BF-4927-BEDB-0B05091BCBBE:,1187,K44,Lille Flandres - Amiens,,2,,BF005F,FFFFFF
FR:Line::E5FF5D61-7D3C-4DDA-9663-3C36510681CF:,1187,K3,Toulouse Matabiau - Port Bou Frontiere,,2,,BF005F,FFFFFF
FR:Line::E62632D6-3C5A-4BD9-916A-8800D2145CC1:,1187,C1,Brest - Landerneau,,2,,0749FF,FFFFFF
FR:Line::E691987F-26FC-4A49-B795-6D22375459AD:,1187,P14,Villefranche Vernet Les Bains - Latour De Carol Enveitg,,2,,006600,FFFFFF
FR:Line::E702E8F2-F387-490E-96E1-3BD8B51E0F75:,1187,P32,Paray - Montchanin,,2,,006600,FFFFFF
FR:Line::E787EB35-6D67-48A0-A641-FEC921895C71:,1187,P4,Romans - Valence - Gap - Briancon,,2,,006600,FFFFFF
FR:Line::E7D852E4-D4DA-481B-A030-056B375F9675:,1187,P88,Pontarlier - Frasne,,3,,006600,FFFFFF
FR:Line::E80D977A-22AC-4348-A2FB-B2003700F671:,1187,P7,Quimper - Brest,,2,,006600,FFFFFF
FR:Line::E937D19D-BA51-4EC8-9C8E-6B20FD5D6FF3:,1187,L3,ST-GERVAIS - COPPET,,2,,367900,FFFFFF
FR:Line::EB0A92AC-D640-4DFC-B422-FD8B63EAC402:,1187,C35,Strasbourg - Haguenau,,2,,0749FF,FFFFFF
FR:Line::EF683B67-9F06-479B-9E5B-BB38D497333B:,1187,K60,Lille Flandres - Maubeuge - Jeumont,,2,,BF005F,FFFFFF
FR:Line::F00BFCEC-2EE6-47D5-BB4A-6F967B6378BA:,1187,C41,Lille Flandres - Libercourt - Lens,,2,,0749FF,FFFFFF
FR:Line::F1E656A7-A8BE-4DEC-875D-FC15D17580CC:,1187,C33,Bellegarde - Évian Les Bains,,2,,0749FF,FFFFFF
FR:Line::F28D551A-A369-44D2-A99B-0E546CDBEC87:,1187,K21,Valence - Annecy,,2,,BF005F,FFFFFF
FR:Line::F29FAC20-F7C7-4BD9-9BC9-20121CEAE8C1:,1187,P6,Nantes - Cholet,,2,,006600,FFFFFF
FR:Line::F2A0FD4C-FE66-40BD-9F08-FC20FF6133FC:,1187,P55,Bourg En Bresse - Oyonnax,,2,,006600,FFFFFF
FR:Line::F3F4B867-5380-4FDE-92BC-43C5100877C0:,1187,C3,Rennes - Montreuil-Sur-L'Ille,,2,,0749FF,FFFFFF
FR:Line::F4B0CFE6-18E1-4D06-A749-805E6E29BD07:,1187,C21,Annecy - Chambery,,2,,0749FF,FFFFFF
FR:Line::F57B7916-62C9-401B-A767-1C42EABAE2FB:,1187,K4,Le Croisic - Nantes - Rennes Via Sablé,,2,,BF005F,FFFFFF
FR:Line::F59B9C62-1417-47C0-983A-18064F9C7F28:,1187,P81,Lille Flandres - Baisieux - (Tournai),,2,,006600,FFFFFF
FR:Line::F5BCEFBC-8297-4542-9B8C-14358B248111:,1187,C73,Château-Thierry - Reims,,2,,0749FF,FFFFFF
FR:Line::F6E4F9F9-5F3B-4220-B87A-843E31EE26C9:,1187,K16,Nantes - Poitiers,,3,,BF005F,FFFFFF
FR:Line::F7110AB1-B407-43CF-9614-12BAB42C22DC:,1187,P57,Aurillac - Brive-La-Gaillarde,,2,,006600,FFFFFF
FR:Line::F7BB4338-AE0A-457B-A5D3-F1F80F115201:,1187,C3,Paris - Chartres,,2,,0749FF,FFFFFF
FR:Line::F81BEC34-B099-480E-BE98-D91B9C7B28D6:,1187,P63,Valenciennes - Cambrai,,2,,006600,FFFFFF
FR:Line::F91234F0-01DE-4035-A909-799A288E835E:,1187,F37,Wissembourg - Neustadt,,2,,BF005F,FFFFFF
FR:Line::F9B6D7CE-05C9-41F1-B2E7-C38E93D974F4:,1187,C5,Belfort - Delle,,2,,0749FF,FFFFFF
FR:Line::F9BD440B-D41F-4106-B2BA-B807F0635262:,1187,K11,Toulouse Matabiau - Agen,,2,,BF005F,FFFFFF
FR:Line::F9C657BA-C237-46F2-921F-357E7DC77C41:,1187,P19,Mende - Marvejols,,2,,006600,FFFFFF
FR:Line::FAC858B2-B613-40BA-9423-E079D6979A0C:,1187,C29,Lozanne - Tassin,,2,,0749FF,FFFFFF
FR:Line::FAD7386C-4ABB-426F-8352-4BDB8298A5D7:,1187,P25,Laval - Le Mans,,2,,006600,FFFFFF
FR:Line::FC26638C-4159-4D77-B2B1-81116E69954E:,1187,P9,Alençon - Château Du Loir,,2,,006600,FFFFFF
FR:Line::FCD6AD77-8556-4708-B79D-D48BD2C9C7B7:,1187,P1,Nice - Breil Sur Roya - Tende,,2,,006600,FFFFFF
FR:Line::FD18B056-735E-4AB1-A68D-919E450004FD:,1187,K940,Troyes - Vendeuvre - Chaumont,,3,,BF005F,FFFFFF
FR:Line::FD29B74E-D951-45D1-87EB-E7B2BB2E7D6E:,1187,P73,Calais Ville - Rang-Du-Fliers - Verton - Berck,,2,,006600,FFFFFF
FR:Line::FD570866-6148-47C0-8897-467ED42F0FAE:,1187,P62,Charleville - Givet,,2,,006600,FFFFFF
FR:Line::FD868C5B-6A99-4690-B277-6C2D9DB51449:,1187,P44,Poitiers - Le Blanc - Châteauroux (Car),,3,,006600,FFFFFF
FR:Line::FE540E4F-9FF6-4E25-BD0D-0D06A5695D40:,1187,P4,Orleans - Vierzon - Châteauroux - Argenton - Limoges,,2,,006600,FFFFFF
FR:Line::FF19AB6A-7290-4100-83A1-CFDFB0D626F1:,1187,K15,Paris Nord - Laon,,2,,BF005F,FFFFFF
FR:Line::FF20CA46-D0ED-49F0-95B3-59FFC379C6D0:,1187,P42,Montluçon - Vierzon,,2,,006600,FFFFFF
FR:Line::FFE3AD14-D5A0-413B-B26A-E2BC5D788DD8:,1187,P910,Sedan - La Ferté Sur Chiers,,3,,006600,FFFFFF
FR:Line::a1a8d330-b7e7-4de8-bbeb-29904a56f8ef:,1187,P21,Abbeville - Amiens - Albert,,2,,006600,FFFFFF
FR:Line::a1cd00c4-6b8d-46a4-a2fc-2896e46795e4:,1187,P51,Gien - Montargis (car),,3,,006600,FFFFFF
FR:Line::a355b307-cc0a-4c9c-8477-2a712dcbc26f:,1187,P400,Issoudun - Vierzon (car),,3,,006600,FFFFFF
FR:Line::a3958d1f-3958-4906-96a2-7e3acefb8e5c:,1187,L23,23. Limoges - Saint-Yrieix - Brive,,2,,3E844C,FFFFFF
FR:Line::a45a3dd8-6a6b-4f95-9843-142901241f3b:,1187,D14,14. Poitiers - Niort - La Rochelle,,2,,C31632,FFFFFF
FR:Line::a48af794-a699-4b7b-b4ad-d2e81b314aee:,1187,L25,25. Montluçon / Felletin - Guéret - Limoges,,2,,3E844C,FFFFFF
FR:Line::a52bfb2c-cb8c-4a10-8a7f-38baed6c83ca:,1187,C12,Paris Nord - Creil,,2,,0749FF,FFFFFF
FR:Line::a5e2106e-65d0-4abe-a726-bea36c38855b:,1187,K11,Rouen - Dieppe,,2,,BF005F,FFFFFF
FR:Line::a6442ac3-6f55-438e-92b9-bc368cfaff20:,1187,C31,St André-le-Gaz - Grenoble - Chambéry,,2,,0749FF,FFFFFF
FR:Line::a7820377-230e-419a-8573-9d4de08fc44f:,1187,D44,44. Bordeaux - Langon - Marmande - Agen,,2,,C31632,FFFFFF
FR:Line::aa649e90-559f-49ea-a45c-422b18b5a5be:,1187,P166,Tours-Blois-Orléans (omnibus),,2,,006600,FFFFFF
FR:Line::aae3d4d2-051a-46ec-9044-c2b69b635c88:,1187,D51,51. Bordeaux - Dax - Bayonne - Hendaye,,2,,C31632,FFFFFF
FR:Line::ac845a4d-e111-4511-bad2-14c177ba4686:,1187,P104,Orléans - Châteauroux - Saint-Sébastien,,2,,006600,FFFFFF
FR:Line::acd691b2-8fdf-4c1c-b8fb-aba900cbcd62:,1187,K903,Troyes - Châlons - Reims,,3,,BF005F,
FR:Line::ae4f84e6-d167-4688-81e6-0a200e99c944:,1187,P120,Langogne - Marvejols - St Chély d'Apcher,,3,,006600,
FR:Line::af6897db-26a3-4979-beae-ad811a22d3cd:,1187,L55,55. Pau - Oloron - Bedous,,2,,3E844C,FFFFFF
FR:Line::af758ed4-13bf-488a-bc6a-246ad17d499e:,1187,P55,METZ - BLD - EPERNAY,,2,,006600,FFFFFF
FR:Line::b01df2e0-b302-4ae0-a34a-7b34146a86cf:,FR:Authority::7A842934-E342-4D4F-AF8D-8B4C404FFBC4:,A17,Saint-Gervais - Les Ancizes - Volvic - Clermont-Ferrand,,3,,006600,FFFFFF
FR:Line::b1e7c34d-e7c3-4390-9a23-d7f42145f42d:,1187,E12,RE Chamonix / Chambéry,,3,,006600,FFFFFF
FR:Line::b363d119-bdf7-4c4f-b098-3cd102d03fc3:,1187,N01,Navettes TGV HPI,,3,,,
FR:Line::b3f63344-37b6-470f-bea8-c96cd2057205:,1187,E02,Navettes Lorraine TGV - Nancy,,3,,,
FR:Line::b417cccb-5a8b-4131-8e6b-bb6b332441e7:,1187,P11,GUINGAMP - CARHAIX,,2,,006600,FFFFFF
FR:Line::b4582599-4b54-458c-8515-eb879bd0ff33:,1187,P18,Nîmes-Avignon-Le Teil,,2,,,
FR:Line::b66ce399-d888-47de-897b-46f7f79fa5ad:,1187,P14,LE HAVRE - BREAUTE - FECAMP,,2,,006600,FFFFFF
FR:Line::b68b0e11-1e7c-4361-8a10-95a1048d5d9a:,1187,C35+,STRASBOURG - HAGUENAU,,2,,0F5B95,FFFFFF
FR:Line::b6cbce65-0bd7-4efb-bd98-0490aa50c9fc:,1187,P560,Metz - Verdun,,3,,006600,
FR:Line::b74a7f74-5674-44fb-aa55-46a0d88eff17:,1187,P700,Quimper - Brest,,3,,006600,FFFFFF
FR:Line::b75b6dc1-68f2-4102-9997-525f7709dc77:,1187,F32,32. Ussel - Brive - Périgueux - Bordeaux,,2,,7468AC,FFFFFF
FR:Line::b8b05af7-0857-4c78-982b-5adcdd0aa039:,1187,L52,52. Bordeaux - Dax - Pau - Tarbes,,2,,3E844C,FFFFFF
FR:Line::c011fb7b-898e-44f1-b0ff-d9598672d47d:,1187,P32,Beauvais - Creil,,2,,006600,FFFFFF
FR:Line::c1be0e08-29ef-4c9a-9362-ffc94292f082:,1187,C7,Nantes - Châteaubriant,,0,,,
FR:Line::c21468e7-fa90-4c2a-81bc-7f07f634ab4c:,1187,K39,Caen - Le Mans - Tours,,2,,BF005F,FFFFFF
FR:Line::c3f96b2e-6783-498a-9e87-3364aecbd9b5:,1187,D17,17. Niort - Saintes - Royan,,2,,C31632,FFFFFF
FR:Line::c46956eb-b898-40c5-8eb4-4ae86d24154b:,1187,L18,18. Angoulême - Limoges,,2,,3E844C,FFFFFF
FR:Line::c4b48fab-829a-49a8-bdd6-4362865c8b1f:,1187,K12,Cars CAEN - GRANVILLE - RENNES,,3,,BF005F,FFFFFF
FR:Line::c5ed667c-7983-4bf1-bb00-f311cf78270d:,1187,C424,Car Surdon-Alençon,,3,,,
